Subject ID,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96,ROI_97,ROI_98,ROI_99,ROI_100,ROI_101,ROI_102,ROI_103,ROI_104,ROI_105,ROI_106,ROI_107,ROI_108,ROI_109,ROI_110,ROI_111,ROI_112,ROI_113,ROI_114,ROI_115,ROI_116
OAS2_0087,0.204445221,0.19985804,0.223003169,0.239550385,0.310602711,0.328299299,0.233310713,0.26906018,0.275322933,0.307284868,0.324466431,0.268344275,0.285423606,0.257971889,0.330767379,0.309682778,0.314274481,0.319251883,0.231519623,0.231136598,0.402279161,0.414585994,0.221579682,0.242001565,0.311749186,0.342697162,0.366704828,0.390765462,0.391027797,0.357252,0.321286335,0.319789692,0.308943501,0.292167888,0.217873031,0.163010279,0.309856532,0.309981405,0.35569272,0.385057626,0.459570579,0.465210299,0.272791966,0.302989247,0.24729453,0.275078785,0.292735246,0.311417276,0.223923626,0.229476324,0.292986533,0.270899614,0.328900848,0.29903498,0.37654303,0.37896462,0.196686421,0.195600086,0.2205973,0.173625231,0.273582494,0.252692291,0.277727502,0.280485376,0.308899129,0.351507263,0.280175169,0.277786949,0.173940207,0.200136504,0.277124768,0.286211339,0.444675808,0.467526849,0.220147864,0.215640581,0.223742787,0.257479835,0.316263993,0.290451382,0.277950536,0.273992893,0.218585185,0.202492503,0.329330288,0.350213195,0.333140394,0.305628943,0.386446626,0.374453224,0.340056225,0.326440219,0.367980734,0.314205204,0.246661109,0.198020191,0.370434747,0.364220756,0.42091162,0.414551036,0.347619194,0.412262774,0.332727379,0.347036179,0.327919912,0.356039897,0.098412497,0.07773575,0.233877577,0.239978999,0.315414104,0.351823063,0.392996357,0.460743141,0.448172453,0.139983908
OAS2_0088,0.233189939,0.229967611,0.262459337,0.281099471,0.354894519,0.358664195,0.277091724,0.317684475,0.326282388,0.372949035,0.297243082,0.291017643,0.269171246,0.262695449,0.311451272,0.305854711,0.271087902,0.281090126,0.274118522,0.254277275,0.368742305,0.376431138,0.252296989,0.26410006,0.340442846,0.357195174,0.370661584,0.388271398,0.302658722,0.330872564,0.314147181,0.327588462,0.3074039,0.325890336,0.241720323,0.200800375,0.264237584,0.268525812,0.281064161,0.327784495,0.359953201,0.383869725,0.319901826,0.311333729,0.268711869,0.271395398,0.298117233,0.313622929,0.244319263,0.2339577,0.290528581,0.292829277,0.280629263,0.305144471,0.343158405,0.345951424,0.216145211,0.21987858,0.237914069,0.17285542,0.277120445,0.297633274,0.333547021,0.321351194,0.320683912,0.285185324,0.264382438,0.260833056,0.200375488,0.183978365,0.231685091,0.246529799,0.374983762,0.381267591,0.18819573,0.166803058,0.207522454,0.243281359,0.261357879,0.269031507,0.265758282,0.266122524,0.207034443,0.210424407,0.30088659,0.329967596,0.298510859,0.29209856,0.273090268,0.317588341,0.380060136,0.381454534,0.439680886,0.38914238,0.327552689,0.303266445,0.470473887,0.521593101,0.488593084,0.50074483,0.452131595,0.539001124,0.398762671,0.429194907,0.375088567,0.41642815,0.128076571,0.137013167,0.280825814,0.286781201,0.395417505,0.375225254,0.388775571,0.549012676,0.489141296,0.167797246
OAS2_0090,0.295034613,0.265163053,0.276659464,0.285788901,0.399190168,0.39353509,0.298682797,0.347483329,0.380077022,0.426513362,0.318298502,0.302938081,0.296248297,0.291823395,0.399005076,0.41368434,0.405174987,0.402200407,0.274755229,0.274540841,0.507864786,0.531717806,0.274171937,0.301420494,0.409807307,0.444595887,0.497068661,0.487541296,0.460962811,0.468904097,0.397117929,0.401166518,0.430700173,0.425666382,0.375400668,0.297887687,0.47411558,0.444180271,0.517909282,0.543293068,0.622297144,0.607722864,0.462745409,0.47982502,0.392890674,0.418805744,0.447614952,0.451893174,0.371295436,0.391827124,0.41979637,0.43080996,0.408181805,0.435678672,0.556075688,0.538193971,0.274988533,0.275713117,0.309831282,0.276080985,0.372845132,0.372827454,0.406585714,0.417067816,0.396005774,0.372585004,0.388605262,0.383878232,0.214132955,0.215377056,0.25942333,0.269941498,0.473765982,0.46344769,0.227948471,0.190789935,0.350759758,0.382240639,0.485590871,0.444012951,0.386193637,0.360048686,0.295623033,0.259027817,0.421331084,0.452029351,0.414294622,0.352857623,0.494786105,0.49517579,0.469489805,0.432628221,0.479339286,0.455868224,0.331215649,0.307260288,0.487520984,0.550026241,0.616226569,0.583180957,0.493260438,0.60191511,0.461349871,0.477598809,0.420959251,0.427919466,0.148773152,0.131340314,0.365275917,0.330357587,0.403321311,0.447906655,0.503372017,0.5958629,0.493531896,0.185788711
OAS2_0091,0.271148873,0.276397192,0.258143586,0.291868187,0.438492653,0.390166748,0.344824026,0.349869622,0.416227599,0.404380425,0.336974289,0.285301589,0.330176986,0.295628134,0.444407941,0.389018379,0.360848724,0.349189524,0.290693179,0.318258498,0.494805346,0.445267277,0.295613804,0.320714269,0.435313235,0.415477937,0.514189038,0.472255618,0.41235615,0.422628425,0.404809859,0.367895372,0.378789699,0.382701159,0.315774765,0.220488342,0.423478469,0.399587724,0.480563112,0.51048333,0.598967987,0.593306672,0.378201974,0.402133812,0.337302569,0.377924969,0.39963579,0.391972087,0.272397485,0.337791864,0.355502803,0.403601032,0.34258535,0.435481318,0.486347001,0.520825806,0.256302297,0.27834972,0.296108393,0.268821503,0.339011405,0.305665495,0.344322556,0.318633924,0.386783572,0.367781842,0.367759323,0.369435511,0.199033185,0.220525104,0.262414638,0.242759085,0.474460937,0.437915273,0.231554828,0.193315811,0.280808132,0.316499121,0.366055376,0.349555954,0.344339904,0.313786347,0.289072964,0.248992431,0.414442477,0.422425249,0.43546221,0.377562764,0.442970615,0.425350961,0.380514801,0.398224999,0.423911374,0.381849522,0.316743151,0.259670344,0.450529166,0.476731868,0.530652714,0.537337534,0.409873675,0.50882947,0.396394223,0.412205643,0.38685852,0.413967799,0.138585419,0.114104969,0.326604806,0.291146789,0.350016834,0.403540685,0.455392597,0.579631792,0.499706142,0.177670453
OAS2_0095,0.332772824,0.342814284,0.319877763,0.343984257,0.430630614,0.397603776,0.37662224,0.384028808,0.467948945,0.393943233,0.341849199,0.368062629,0.348003598,0.318636083,0.419639934,0.413008028,0.405340912,0.427652932,0.394662161,0.394439431,0.517020902,0.484518512,0.336999917,0.337172909,0.4152099,0.442799251,0.506599069,0.482842546,0.448289567,0.442334053,0.431463173,0.42185405,0.435308893,0.455805612,0.384023706,0.311214078,0.436879233,0.432472342,0.521759775,0.552813059,0.620205168,0.575071417,0.515600579,0.501057533,0.393692488,0.404074156,0.492680458,0.495804398,0.32037703,0.321288506,0.46053977,0.411010897,0.475984118,0.448008909,0.585376542,0.586820587,0.283035772,0.278941395,0.311069564,0.223035086,0.357815807,0.328777944,0.401920777,0.351247847,0.404808092,0.402066087,0.389238891,0.379736658,0.312279613,0.368765626,0.296604971,0.292124722,0.457187774,0.434718869,0.234324594,0.19151973,0.329898504,0.360883433,0.467220884,0.427951471,0.385137213,0.360318117,0.296189821,0.290831094,0.459135525,0.455491045,0.498384717,0.442018054,0.530557339,0.505456906,0.496491981,0.480502675,0.552716846,0.486748596,0.353829468,0.319638741,0.544138449,0.627847953,0.618409637,0.667706892,0.543258471,0.653682815,0.479163491,0.537375122,0.459019153,0.486984878,0.160951716,0.150509766,0.35211879,0.325871561,0.417979563,0.426720763,0.495707104,0.643053437,0.594276961,0.21894063
OAS2_0097,0.355878997,0.336180635,0.325339303,0.332796198,0.433387242,0.427858065,0.349615616,0.375563554,0.389665101,0.458338948,0.342877557,0.322018259,0.316988754,0.348157133,0.409185793,0.453117306,0.415208903,0.398636725,0.344241588,0.362014895,0.491371004,0.492066577,0.304576374,0.326184894,0.442112672,0.460424812,0.538168203,0.538767115,0.467573126,0.477502313,0.416351646,0.407241356,0.39459698,0.402201546,0.366628701,0.279994612,0.433359779,0.40856345,0.46558244,0.497495064,0.552691927,0.529693926,0.455497854,0.461148041,0.395201639,0.422482268,0.476420663,0.477528278,0.330240481,0.373224055,0.373398361,0.389995937,0.426055822,0.476423199,0.558966461,0.538865093,0.282260815,0.239995313,0.239820622,0.242367493,0.297035101,0.29952934,0.357787561,0.352808907,0.412545155,0.349151128,0.393339161,0.37723412,0.315156811,0.323007417,0.308207971,0.30292595,0.502155732,0.510740388,0.239299922,0.211643466,0.346329541,0.365989747,0.441639689,0.451850845,0.421363624,0.411175248,0.287758775,0.289481415,0.435742254,0.417508655,0.402854241,0.381048585,0.473694584,0.483876788,0.466120545,0.437338257,0.515536417,0.428627891,0.388992223,0.31802393,0.577001123,0.585893539,0.681472763,0.643370796,0.49013074,0.587802006,0.433051659,0.473502259,0.451808592,0.486112563,0.173599387,0.159397638,0.351186739,0.319011837,0.438279956,0.496120701,0.562729215,0.62240945,0.553590856,0.202567773
OAS2_0098,0.314423932,0.304162473,0.335382348,0.320579665,0.419895241,0.380987878,0.374368885,0.382996829,0.414276647,0.414398337,0.304379915,0.370821623,0.336922949,0.317675828,0.434854294,0.411656475,0.420636756,0.379855604,0.409858273,0.386629425,0.489150215,0.445368137,0.30653123,0.315547403,0.409181128,0.39949881,0.47333066,0.451324815,0.449451781,0.434782703,0.4648261,0.42378155,0.469979764,0.477378547,0.439888006,0.364431167,0.442342707,0.434138093,0.530312313,0.557777026,0.640900502,0.600894056,0.467861312,0.450858487,0.42035875,0.44223774,0.473409263,0.474133695,0.34851345,0.396192512,0.396573364,0.439369614,0.405307908,0.463559829,0.546200002,0.581452002,0.300973795,0.264995507,0.325708066,0.298826896,0.354966685,0.384410001,0.390415568,0.422637439,0.387623167,0.360219865,0.395597698,0.414408087,0.271576,0.322420625,0.268690836,0.253883549,0.512824034,0.466973797,0.242530856,0.19544236,0.338721519,0.324135747,0.46112587,0.382638373,0.395716214,0.373859976,0.333716131,0.305803645,0.49032251,0.495274538,0.536656576,0.470664307,0.566482815,0.591907939,0.408936316,0.451875106,0.501898058,0.473574554,0.316104622,0.28928605,0.515324203,0.563313767,0.59792765,0.626464244,0.513306445,0.628885913,0.437902085,0.472937131,0.383264603,0.414981407,0.157739767,0.140380116,0.320595763,0.301589876,0.419507881,0.46972532,0.556028102,0.634452479,0.50760893,0.173241022
OAS2_0099,0.258031101,0.259594057,0.265263397,0.256654908,0.367342647,0.366517825,0.294416174,0.332988869,0.346073008,0.360665027,0.260688877,0.266967881,0.267310867,0.297577525,0.326892939,0.3243056,0.308461658,0.333763145,0.293518013,0.300735799,0.414489418,0.412678772,0.250844992,0.275064295,0.3662357,0.409904355,0.398574752,0.428387677,0.378388466,0.362729084,0.391550572,0.379924844,0.367670264,0.372288106,0.335040612,0.261759493,0.326977889,0.298527225,0.378646862,0.360121119,0.462560245,0.406634841,0.395994039,0.344142128,0.311181519,0.301143314,0.361731686,0.321415666,0.246254741,0.260090928,0.305645596,0.337855879,0.346192237,0.357126445,0.418970392,0.414410473,0.232526812,0.278796745,0.238532067,0.205369189,0.298099479,0.289664347,0.308958176,0.322098849,0.3261124,0.285706401,0.340294321,0.316274241,0.234859866,0.24617624,0.309414758,0.32250364,0.5180879,0.497283431,0.307104008,0.263430342,0.223387039,0.251513333,0.34693455,0.315157774,0.313216966,0.283637185,0.226270941,0.202217218,0.350321286,0.362573141,0.357342949,0.288124324,0.363642499,0.398534326,0.382569078,0.400738186,0.470248642,0.459016688,0.337279692,0.286074182,0.504688538,0.521718277,0.558233523,0.545486667,0.478031593,0.611559874,0.41854869,0.473450463,0.372028415,0.405121266,0.131550313,0.123678563,0.278654086,0.285410421,0.374112433,0.37209831,0.455415231,0.539865088,0.460495008,0.166787366
OAS2_0100,0.31953475,0.30743768,0.327460753,0.373130523,0.433858431,0.449867119,0.367946336,0.381566872,0.454674255,0.431165456,0.371467656,0.335133154,0.390402231,0.319173979,0.461331876,0.42089046,0.414657237,0.370388099,0.368407944,0.360449553,0.518754344,0.514753811,0.34583204,0.37479752,0.487304195,0.506653155,0.538702359,0.532000847,0.489201868,0.483596834,0.417480153,0.44622193,0.40198556,0.438314093,0.366590294,0.275308872,0.443323049,0.441673104,0.487752761,0.546289787,0.628877995,0.63047737,0.494242631,0.494527662,0.38293087,0.454469957,0.468137895,0.476403769,0.354097109,0.383300986,0.42607145,0.406669206,0.505267456,0.479504908,0.517866634,0.521930492,0.305676884,0.305311998,0.295090471,0.250981068,0.341838669,0.363514335,0.350202255,0.388384006,0.391662568,0.347961319,0.364325806,0.347817771,0.283516922,0.273182862,0.290448985,0.294054181,0.486123475,0.458807764,0.239537169,0.204508764,0.354935585,0.378661017,0.4597485,0.438196066,0.387911305,0.36458035,0.330586148,0.313362651,0.450282643,0.468110717,0.470055137,0.416261087,0.502965478,0.514826563,0.395071337,0.375332399,0.457541493,0.40879774,0.334461793,0.285794259,0.515458847,0.515810948,0.589802498,0.580266645,0.465611122,0.561262118,0.408714674,0.436761063,0.39546666,0.424744313,0.150583373,0.12856376,0.336561973,0.30725736,0.384981864,0.409550762,0.446472597,0.569976708,0.505995243,0.182494819
OAS2_0101,0.281104622,0.294579908,0.258974536,0.264975422,0.3930931,0.37313544,0.303506507,0.310642468,0.377386022,0.379172129,0.322057359,0.329705421,0.320226834,0.28157249,0.370343195,0.362290197,0.33491381,0.332146747,0.282342254,0.267935758,0.412219374,0.402201155,0.260373175,0.275460069,0.369035849,0.376188077,0.458378041,0.4419108,0.391619615,0.416847987,0.365140445,0.385194413,0.370030436,0.380591679,0.33622545,0.283318352,0.375129911,0.370164318,0.411942014,0.447984449,0.509537088,0.531113163,0.4088615,0.410466833,0.341813932,0.330694621,0.394536839,0.383087024,0.326303448,0.343418884,0.414886616,0.429788569,0.439497066,0.399204523,0.488595185,0.469430451,0.266877297,0.271063885,0.300024566,0.251358058,0.377547234,0.335992163,0.414710337,0.383652724,0.414489812,0.427178756,0.369592299,0.328797213,0.250825836,0.260977343,0.266167561,0.256460814,0.440106247,0.425764184,0.213744378,0.179070939,0.303822879,0.327650341,0.354848307,0.335959483,0.365493351,0.34889742,0.287030199,0.269221633,0.403721462,0.425765005,0.417221483,0.360379604,0.450615153,0.434467871,0.431445513,0.412204126,0.462707884,0.386269054,0.315756517,0.271398832,0.469114394,0.504805145,0.583424559,0.56406852,0.414014139,0.500029725,0.348549496,0.38615376,0.302250838,0.342706315,0.136985443,0.126216684,0.305833912,0.300055758,0.364341571,0.401556784,0.467675732,0.533499909,0.443717496,0.168493577
OAS2_0102,0.218140694,0.220543816,0.266836398,0.264778545,0.368415743,0.355218577,0.279273084,0.27827985,0.354706817,0.341709326,0.242684563,0.256268188,0.246243747,0.228050814,0.360993436,0.342573533,0.282802457,0.313384683,0.293273377,0.304947462,0.435559392,0.417306379,0.270301332,0.312273418,0.378719865,0.384828169,0.432144633,0.453390973,0.350440839,0.382872338,0.354051153,0.33750187,0.338121786,0.348244734,0.318916448,0.26186644,0.33413842,0.308355851,0.3701646,0.373829769,0.49484021,0.446058991,0.276105966,0.261996861,0.252807021,0.24377716,0.296325358,0.31347694,0.227387357,0.260699116,0.291562153,0.315468328,0.327556287,0.305442629,0.414312798,0.414082197,0.220036117,0.227229344,0.237607903,0.224938265,0.299752781,0.304774081,0.350978344,0.326596813,0.366962097,0.357720014,0.325083364,0.327816041,0.207071925,0.251985757,0.261378773,0.258091155,0.444195158,0.40536166,0.217567063,0.180074216,0.238460584,0.253986937,0.295248639,0.317877608,0.310311944,0.313557926,0.259500913,0.225271843,0.349094729,0.348715693,0.379185573,0.322015991,0.422216545,0.395501713,0.420158008,0.393881339,0.397426833,0.355619381,0.287978434,0.265736997,0.419544944,0.480690915,0.52188057,0.487790779,0.395400196,0.46781902,0.376208808,0.375987156,0.360245751,0.400189481,0.101712183,0.095794212,0.328113417,0.287197741,0.385375398,0.40338808,0.491287174,0.541373122,0.478525363,0.181364778
OAS2_0105,0.276750791,0.286855206,0.310073876,0.326961922,0.407486493,0.411927253,0.338878576,0.38180027,0.3866715,0.429676652,0.333085846,0.326683143,0.337498903,0.302315072,0.387289223,0.39110081,0.323659779,0.347621354,0.34463762,0.346743366,0.491569251,0.499703492,0.323714468,0.347728224,0.466037478,0.479711511,0.493239904,0.502808805,0.383492857,0.4177319,0.402924537,0.397963984,0.39698672,0.423716226,0.362698273,0.307876862,0.374729488,0.380544563,0.444437218,0.488917177,0.53984552,0.561565219,0.470072824,0.435032273,0.39943408,0.424735601,0.427777015,0.421820813,0.315590962,0.341351263,0.372948703,0.385890491,0.412905757,0.426443712,0.506636943,0.516519252,0.260221118,0.27955194,0.269190176,0.278590136,0.327750473,0.365719597,0.372614609,0.378252715,0.351157631,0.371592749,0.396692511,0.384215196,0.279992476,0.293830169,0.262584841,0.297482741,0.399050021,0.412252138,0.20608274,0.186956681,0.276932243,0.330926331,0.367610686,0.369558394,0.373913874,0.37624257,0.280361491,0.271138658,0.438561298,0.412288806,0.419479425,0.370031391,0.45710361,0.451083279,0.441027743,0.445396739,0.505187207,0.469448502,0.356972321,0.331578083,0.545855445,0.591413052,0.632899432,0.601217903,0.516073433,0.60876397,0.437971899,0.465016941,0.415554623,0.445265752,0.1344907,0.130071053,0.344250283,0.333132037,0.410802955,0.412669352,0.51028125,0.633598804,0.561325238,0.200360032
OAS2_0106,0.265617697,0.268987477,0.265936794,0.258399867,0.345277483,0.333028821,0.307869979,0.331241342,0.344358789,0.358183516,0.321868877,0.302177882,0.294871177,0.255024539,0.332824166,0.325824389,0.335584469,0.351186784,0.290098043,0.283012851,0.416360506,0.373392497,0.256457305,0.275776117,0.34980531,0.326869224,0.391239542,0.377650542,0.357643254,0.354244641,0.370098578,0.355739864,0.389446361,0.376789839,0.284923111,0.22681962,0.302303752,0.267715955,0.348352491,0.341076626,0.45536699,0.420845399,0.387639175,0.392156392,0.381968166,0.383255375,0.395130621,0.380483145,0.322774148,0.332951992,0.338960133,0.356359839,0.356493275,0.372877834,0.425259526,0.400966426,0.250981378,0.24000176,0.253081346,0.231213851,0.304680035,0.294737424,0.326561946,0.292362709,0.299683296,0.294343027,0.302924967,0.322927494,0.221224198,0.25768861,0.240146479,0.234018293,0.420229392,0.391146617,0.204119015,0.171278198,0.339503737,0.33167743,0.373858767,0.349198437,0.346739584,0.298104811,0.242028313,0.212435297,0.355950283,0.333198467,0.34600283,0.256914004,0.365247088,0.348567406,0.437966574,0.436564046,0.454523446,0.422939074,0.321351447,0.285855425,0.476819167,0.525063962,0.601458038,0.563845618,0.408988836,0.514666501,0.367942502,0.386486698,0.352954556,0.394544737,0.13556545,0.115896251,0.314901099,0.316781649,0.390447699,0.463549152,0.527927823,0.582332562,0.465820083,0.174777186
OAS2_0108,0.299281207,0.321452262,0.314552591,0.327195833,0.472258852,0.444951046,0.387301044,0.369663704,0.464754964,0.437335589,0.331411676,0.355009426,0.355777788,0.344887091,0.447437453,0.433389481,0.369707787,0.398652833,0.385299845,0.352139966,0.552105121,0.541991679,0.323344505,0.327372478,0.439074364,0.469997295,0.53760258,0.539898142,0.449540374,0.466046989,0.381124515,0.383369101,0.439047161,0.408940937,0.384125794,0.308182989,0.402376451,0.369745173,0.486073018,0.4920603,0.609525338,0.572751559,0.4619336,0.448676818,0.390569416,0.396495689,0.456794219,0.446623952,0.341084608,0.37723134,0.41725297,0.420520307,0.41826997,0.410989581,0.542529544,0.540101467,0.299979274,0.298228393,0.315794299,0.264324195,0.331313084,0.308459948,0.319298139,0.402073002,0.431646968,0.366474275,0.447887531,0.405763137,0.304656729,0.28739421,0.272797854,0.275377515,0.503441033,0.481341521,0.236578972,0.19559941,0.366470242,0.399544244,0.399738206,0.411478521,0.356108715,0.384324783,0.290578325,0.30163028,0.429590637,0.432736995,0.494349267,0.421123606,0.51877736,0.503548855,0.453094363,0.428821643,0.469806399,0.443724846,0.342992859,0.309238228,0.524860486,0.576654513,0.626131025,0.634211048,0.48054657,0.61274546,0.420964178,0.479395115,0.413754228,0.46622354,0.143145927,0.134263436,0.334805385,0.322848298,0.42222976,0.453635244,0.487001471,0.558028342,0.554359253,0.187490252
OAS2_0109,0.291827975,0.267912388,0.292459677,0.294673905,0.423834211,0.451440404,0.335724887,0.365127056,0.459184332,0.494924438,0.326342467,0.330339493,0.312851065,0.298151996,0.470452124,0.425682875,0.35340616,0.385322388,0.270558734,0.264786806,0.55192985,0.531296396,0.308927785,0.336112413,0.420501931,0.465311725,0.525709771,0.52796531,0.458385352,0.442037542,0.377500306,0.33729672,0.357922171,0.372039723,0.355829256,0.286013015,0.403491523,0.401673835,0.41877003,0.49019409,0.558165779,0.568633417,0.375425352,0.350794058,0.344385476,0.304320705,0.392982263,0.370572444,0.311113833,0.270603728,0.35690181,0.336328296,0.39619296,0.370952091,0.497748812,0.5179907,0.2274213,0.228345508,0.245639453,0.226161076,0.29514586,0.269060449,0.319959385,0.304145722,0.307104612,0.294009869,0.329106348,0.345136768,0.207206753,0.192380364,0.285395421,0.266079644,0.459402765,0.424765055,0.227857218,0.19175447,0.384503366,0.379135919,0.383275534,0.424836288,0.347305088,0.3359634,0.315779315,0.282992654,0.40823683,0.391463461,0.352475502,0.360010484,0.403387297,0.424398302,0.459482959,0.41582214,0.48408082,0.398978098,0.359197438,0.265968682,0.495835756,0.505299514,0.599854298,0.604369412,0.445358832,0.504638729,0.411556585,0.442108517,0.43001771,0.477816002,0.147319213,0.115236031,0.316991801,0.30691633,0.411246885,0.444388774,0.554741785,0.584079535,0.544875589,0.188582243
OAS2_0111,0.341485044,0.332950567,0.28318023,0.333192943,0.397237036,0.399737877,0.338288121,0.388409389,0.38703937,0.390510836,0.321315495,0.395957806,0.319234554,0.301870139,0.377530741,0.353700351,0.386431377,0.427179974,0.296936875,0.327635434,0.430967307,0.436653489,0.266661495,0.323267463,0.393652948,0.417688096,0.445332703,0.442724411,0.368551014,0.412475516,0.394055079,0.378373393,0.426265512,0.421855043,0.33333032,0.256820398,0.316550301,0.331093003,0.333385606,0.3840043,0.430142443,0.457428769,0.434777684,0.434426256,0.361488142,0.405380036,0.43260477,0.453635874,0.341685353,0.366965195,0.365078229,0.41699406,0.414803559,0.483144131,0.381558457,0.423696958,0.319089148,0.318846742,0.320694871,0.254502216,0.329519143,0.341088577,0.364411799,0.398110806,0.375257185,0.401488001,0.357390989,0.36316176,0.276306547,0.318647388,0.255167977,0.280677216,0.391662568,0.419930392,0.20101692,0.181736964,0.307771199,0.360851997,0.375456141,0.463826112,0.318827782,0.357316492,0.186913847,0.22612123,0.291924367,0.348065022,0.180049564,0.268355172,0.26069288,0.374728204,0.448572836,0.465539769,0.514310506,0.468626321,0.400218842,0.309127105,0.556883197,0.553653856,0.618015828,0.606042784,0.495065611,0.597800396,0.43455459,0.469451576,0.459875811,0.502621972,0.14873408,0.135126789,0.371341953,0.333657752,0.440445883,0.444736873,0.520449276,0.616434672,0.573199484,0.207422634
OAS2_0112,0.258977796,0.238217253,0.229745033,0.232351286,0.286605613,0.285618993,0.240806001,0.280221785,0.278188438,0.290954243,0.27977485,0.270557598,0.240963615,0.240729658,0.319130491,0.314529128,0.288457842,0.31270621,0.271647811,0.273867821,0.38335582,0.366187783,0.219653575,0.219715512,0.256423985,0.260681327,0.337008977,0.343592773,0.328910666,0.353623912,0.277944334,0.280364341,0.276621935,0.297150669,0.216809759,0.201326014,0.240932544,0.263211999,0.27646589,0.34147154,0.368176877,0.426318629,0.367862776,0.350637931,0.27845339,0.269933652,0.349402653,0.352326604,0.214234655,0.228813816,0.252066195,0.298054691,0.338436827,0.339331445,0.373431617,0.423511684,0.24416104,0.220781807,0.229466659,0.186788878,0.284146096,0.264627268,0.312463351,0.322205288,0.301479777,0.238514838,0.257702862,0.261578155,0.218625476,0.219908174,0.251096888,0.230428897,0.401632947,0.379783115,0.206456095,0.17632733,0.23497022,0.287673863,0.281458099,0.317263971,0.315326714,0.278441962,0.241475746,0.224836646,0.303261356,0.318483793,0.318029289,0.322277084,0.363459298,0.383597383,0.421269491,0.392718504,0.479199192,0.397024589,0.309622143,0.248246725,0.457598504,0.486733159,0.527757897,0.528977925,0.449616768,0.546825528,0.386212389,0.428249987,0.363281799,0.401192055,0.116555987,0.109390559,0.295288255,0.289789782,0.379798891,0.430414795,0.525721462,0.571171235,0.474897998,0.165701204
OAS2_0113,0.270031734,0.280755994,0.302784285,0.301549225,0.402937792,0.391831283,0.31919069,0.31970535,0.399078143,0.404031831,0.319234649,0.356761483,0.304755056,0.323296723,0.41950608,0.395550573,0.367256136,0.347441152,0.33644332,0.317979077,0.44187885,0.421362237,0.275622702,0.298551577,0.358530726,0.381924573,0.409966476,0.422541168,0.42767671,0.440424643,0.383763515,0.36220109,0.36301826,0.380778508,0.347197205,0.29709499,0.38334813,0.356290862,0.418740234,0.449788218,0.548599011,0.49294436,0.355622534,0.344162881,0.306811836,0.336121093,0.372376862,0.357313485,0.274531651,0.308471926,0.304222544,0.316448636,0.329191248,0.293643294,0.463505374,0.441303593,0.256324559,0.250783377,0.279137253,0.193473671,0.335433077,0.318117597,0.359148953,0.363393879,0.34875524,0.328529509,0.3296443,0.33643435,0.224917673,0.237448228,0.28252523,0.292268543,0.508002843,0.520575016,0.246796094,0.226473124,0.300162857,0.320147577,0.41450082,0.367549363,0.34224148,0.33563396,0.287166457,0.246969795,0.364011987,0.374906034,0.407734523,0.324419164,0.425960533,0.387712353,0.403284655,0.393505047,0.42594685,0.379087158,0.329963076,0.288973332,0.472169432,0.527130292,0.582968476,0.564955101,0.420230588,0.503545344,0.376022718,0.417565833,0.381515667,0.408723067,0.146667766,0.127956783,0.334409736,0.339707263,0.372466695,0.422733405,0.506142175,0.611057566,0.497591353,0.179890696
